,id,terrestrial_date,sol,ls,month,min_temp,pressure,terrestrial_days_on_mars
696,718,2014-10-12,776,212,8,-72.0,841.0,0 days 00:00:00.000000679
697,720,2014-10-13,777,213,8,-72.0,841.0,0 days 00:00:00.000000680
698,721,2014-10-14,778,213,8,-70.0,846.0,0 days 00:00:00.000000681
699,722,2014-10-15,779,214,8,-71.0,845.0,0 days 00:00:00.000000682
700,723,2014-10-16,780,215,8,-72.0,852.0,0 days 00:00:00.000000683
701,725,2014-10-17,781,215,8,-74.0,849.0,0 days 00:00:00.000000684
702,724,2014-10-18,782,216,8,-71.0,854.0,0 days 00:00:00.000000685
703,727,2014-10-19,783,216,8,-69.0,853.0,0 days 00:00:00.000000686
704,726,2014-10-20,784,217,8,-69.0,857.0,0 days 00:00:00.000000686
705,728,2014-10-21,785,218,8,-74.0,858.0,0 days 00:00:00.000000687
706,729,2014-10-22,786,218,8,-74.0,861.0,0 days 00:00:00.000000688
707,732,2014-10-23,787,219,8,-73.0,860.0,0 days 00:00:00.000000689
708,731,2014-10-24,788,220,8,-68.0,862.0,0 days 00:00:00.000000690
709,730,2014-10-25,789,220,8,-68.0,862.0,0 days 00:00:00.000000691
710,733,2014-10-26,790,221,8,-68.0,864.0,0 days 00:00:00.000000692
711,734,2014-10-27,791,222,8,-70.0,867.0,0 days 00:00:00.000000692
712,735,2014-10-28,792,222,8,-71.0,873.0,0 days 00:00:00.000000693
713,736,2014-10-29,793,223,8,-71.0,877.0,0 days 00:00:00.000000694
714,739,2014-10-30,794,223,8,-68.0,874.0,0 days 00:00:00.000000695
715,738,2014-10-31,795,224,8,-68.0,875.0,0 days 00:00:00.000000696
716,737,2014-11-01,796,225,8,-65.0,877.0,0 days 00:00:00.000000697
717,740,2014-11-03,797,225,8,-65.0,879.0,0 days 00:00:00.000000698
718,741,2014-11-04,798,226,8,-67.0,883.0,0 days 00:00:00.000000699
719,743,2014-11-05,799,227,8,-70.0,884.0,0 days 00:00:00.000000700
720,742,2014-11-06,800,227,8,-67.0,884.0,0 days 00:00:00.000000701
721,746,2014-11-07,801,228,8,-70.0,884.0,0 days 00:00:00.000000702
722,745,2014-11-08,802,229,8,-69.0,887.0,0 days 00:00:00.000000703
723,744,2014-11-09,803,229,8,-69.0,888.0,0 days 00:00:00.000000704
724,747,2014-11-10,804,230,8,-73.0,891.0,0 days 00:00:00.000000705
725,748,2014-11-11,805,231,8,-70.0,893.0,0 days 00:00:00.000000705
726,750,2014-11-12,806,231,8,-69.0,893.0,0 days 00:00:00.000000706
727,749,2014-11-13,807,232,8,-71.0,892.0,0 days 00:00:00.000000707
728,752,2014-11-14,808,232,8,-67.0,893.0,0 days 00:00:00.000000708
729,753,2014-11-15,809,233,8,-70.0,895.0,0 days 00:00:00.000000709
730,751,2014-11-16,810,234,8,-69.0,897.0,0 days 00:00:00.000000710
731,754,2014-11-17,811,234,8,-71.0,900.0,0 days 00:00:00.000000711
732,755,2014-11-18,812,235,8,-75.0,902.0,0 days 00:00:00.000000711
733,756,2014-11-19,813,236,8,-67.0,904.0,0 days 00:00:00.000000712
734,757,2014-11-20,814,236,8,-68.0,902.0,0 days 00:00:00.000000713
735,759,2014-11-21,815,237,8,-69.0,905.0,0 days 00:00:00.000000714
736,758,2014-11-22,816,238,8,-74.0,909.0,0 days 00:00:00.000000715
737,761,2014-11-23,817,238,8,-69.0,913.0,0 days 00:00:00.000000716
738,760,2014-11-24,818,239,8,-68.0,914.0,0 days 00:00:00.000000717
739,763,2014-11-25,819,240,9,-71.0,913.0,0 days 00:00:00.000000717
740,765,2014-11-26,820,240,9,-68.0,910.0,0 days 00:00:00.000000718
741,762,2014-11-27,821,241,9,-68.0,910.0,0 days 00:00:00.000000719
742,764,2014-11-28,822,242,9,-71.0,911.0,0 days 00:00:00.000000720
743,766,2014-11-29,823,242,9,-69.0,912.0,0 days 00:00:00.000000721
744,768,2014-11-30,824,243,9,-67.0,914.0,0 days 00:00:00.000000722
745,767,2014-12-01,825,243,9,-67.0,914.0,0 days 00:00:00.000000723
746,770,2014-12-02,826,244,9,-68.0,914.0,0 days 00:00:00.000000724
747,769,2014-12-03,827,245,9,-68.0,911.0,0 days 00:00:00.000000724
748,771,2014-12-04,828,245,9,-71.0,914.0,0 days 00:00:00.000000725
749,773,2014-12-05,829,246,9,-71.0,914.0,0 days 00:00:00.000000726
750,772,2014-12-06,830,247,9,-68.0,918.0,0 days 00:00:00.000000727
751,774,2014-12-07,831,247,9,-68.0,920.0,0 days 00:00:00.000000728
752,775,2014-12-08,832,248,9,-68.0,924.0,0 days 00:00:00.000000729
753,776,2014-12-09,833,249,9,-69.0,923.0,0 days 00:00:00.000000730
754,777,2014-12-11,834,249,9,-68.0,918.0,0 days 00:00:00.000000731
755,780,2014-12-12,835,250,9,-69.0,917.0,0 days 00:00:00.000000732
756,778,2014-12-13,836,251,9,-69.0,916.0,0 days 00:00:00.000000733
757,779,2014-12-14,837,251,9,-69.0,916.0,0 days 00:00:00.000000734
758,782,2014-12-15,838,252,9,-69.0,917.0,0 days 00:00:00.000000735
759,781,2014-12-16,839,253,9,-70.0,917.0,0 days 00:00:00.000000736
760,783,2014-12-17,840,253,9,-74.0,913.0,0 days 00:00:00.000000736
761,784,2014-12-18,841,254,9,-75.0,914.0,0 days 00:00:00.000000737
762,790,2014-12-19,842,255,9,-69.0,914.0,0 days 00:00:00.000000738
763,793,2014-12-20,843,255,9,-69.0,916.0,0 days 00:00:00.000000739
764,788,2014-12-21,844,256,9,-68.0,917.0,0 days 00:00:00.000000740
765,786,2014-12-22,845,257,9,-73.0,920.0,0 days 00:00:00.000000741
766,785,2014-12-23,846,257,9,-74.0,925.0,0 days 00:00:00.000000742
767,791,2014-12-24,847,258,9,-69.0,918.0,0 days 00:00:00.000000743
768,792,2014-12-25,848,258,9,-69.0,918.0,0 days 00:00:00.000000743
769,787,2014-12-26,849,259,9,-69.0,918.0,0 days 00:00:00.000000744
770,789,2014-12-27,850,260,9,-68.0,918.0,0 days 00:00:00.000000745
771,794,2014-12-28,851,260,9,-68.0,919.0,0 days 00:00:00.000000746
772,797,2014-12-29,852,261,9,-73.0,916.0,0 days 00:00:00.000000747
773,796,2014-12-30,853,262,9,-67.0,913.0,0 days 00:00:00.000000748
774,798,2014-12-31,854,262,9,-66.0,910.0,0 days 00:00:00.000000749
775,799,2015-01-01,855,263,9,-69.0,912.0,0 days 00:00:00.000000749
776,795,2015-01-02,856,264,9,-68.0,912.0,0 days 00:00:00.000000750
777,801,2015-01-03,857,264,9,-76.0,911.0,0 days 00:00:00.000000751
778,800,2015-01-04,858,265,9,-73.0,913.0,0 days 00:00:00.000000752
779,802,2015-01-05,859,266,9,-72.0,915.0,0 days 00:00:00.000000753
780,803,2015-01-06,860,266,9,-69.0,916.0,0 days 00:00:00.000000754
781,804,2015-01-07,861,267,9,-70.0,917.0,0 days 00:00:00.000000755
782,807,2015-01-08,862,268,9,-70.0,917.0,0 days 00:00:00.000000756
783,805,2015-01-09,863,268,9,-72.0,916.0,0 days 00:00:00.000000756
784,806,2015-01-10,864,269,9,-70.0,914.0,0 days 00:00:00.000000757
785,808,2015-01-11,865,270,10,-70.0,913.0,0 days 00:00:00.000000758
786,809,2015-01-12,866,270,10,-71.0,911.0,0 days 00:00:00.000000759
787,810,2015-01-13,867,271,10,-71.0,910.0,0 days 00:00:00.000000760
788,811,2015-01-14,868,271,10,-71.0,908.0,0 days 00:00:00.000000761
789,812,2015-01-15,869,272,10,-72.0,906.0,0 days 00:00:00.000000762
790,813,2015-01-17,870,273,10,-74.0,909.0,0 days 00:00:00.000000763
791,814,2015-01-18,871,273,10,-70.0,903.0,0 days 00:00:00.000000764
792,815,2015-01-19,872,274,10,-72.0,902.0,0 days 00:00:00.000000765
793,817,2015-01-28,881,280,10,-73.0,899.0,0 days 00:00:00.000000773
794,818,2015-01-29,882,280,10,-76.0,901.0,0 days 00:00:00.000000774
795,820,2015-01-30,883,281,10,-74.0,897.0,0 days 00:00:00.000000775
796,821,2015-01-31,884,282,10,-71.0,897.0,0 days 00:00:00.000000775
797,819,2015-02-01,885,282,10,-71.0,895.0,0 days 00:00:00.000000776
798,823,2015-02-02,886,283,10,-73.0,894.0,0 days 00:00:00.000000777
799,822,2015-02-03,887,284,10,-73.0,897.0,0 days 00:00:00.000000778
800,824,2015-02-04,888,284,10,-70.0,896.0,0 days 00:00:00.000000779
801,825,2015-02-05,889,285,10,-70.0,895.0,0 days 00:00:00.000000780
802,826,2015-02-06,890,286,10,-72.0,892.0,0 days 00:00:00.000000781
803,827,2015-02-07,891,286,10,-72.0,892.0,0 days 00:00:00.000000781
804,828,2015-02-08,892,287,10,-71.0,892.0,0 days 00:00:00.000000782
805,829,2015-02-09,893,287,10,-72.0,890.0,0 days 00:00:00.000000783
806,830,2015-02-10,894,288,10,-75.0,891.0,0 days 00:00:00.000000784
807,831,2015-02-11,895,289,10,-72.0,889.0,0 days 00:00:00.000000785
808,833,2015-02-12,896,289,10,-70.0,888.0,0 days 00:00:00.000000786
809,832,2015-02-13,897,290,10,-72.0,884.0,0 days 00:00:00.000000787
810,834,2015-02-14,898,291,10,-72.0,883.0,0 days 00:00:00.000000787
811,835,2015-02-15,899,291,10,-75.0,881.0,0 days 00:00:00.000000788
812,836,2015-02-16,900,292,10,-70.0,883.0,0 days 00:00:00.000000789
813,837,2015-02-17,901,292,10,-71.0,885.0,0 days 00:00:00.000000790
814,838,2015-02-18,902,293,10,-68.0,883.0,0 days 00:00:00.000000791
815,839,2015-02-19,903,294,10,-71.0,882.0,0 days 00:00:00.000000792
816,841,2015-02-20,904,294,10,-71.0,878.0,0 days 00:00:00.000000793
817,840,2015-02-21,905,295,10,-71.0,880.0,0 days 00:00:00.000000794
818,843,2015-02-22,906,296,10,-76.0,878.0,0 days 00:00:00.000000794
819,842,2015-02-24,907,296,10,-75.0,879.0,0 days 00:00:00.000000796
820,844,2015-02-25,908,297,10,-71.0,883.0,0 days 00:00:00.000000797
821,845,2015-02-26,909,297,10,-70.0,878.0,0 days 00:00:00.000000798
822,847,2015-02-27,910,298,10,-73.0,878.0,0 days 00:00:00.000000799
823,846,2015-02-28,911,299,10,-70.0,874.0,0 days 00:00:00.000000800
824,849,2015-03-01,912,299,10,-75.0,875.0,0 days 00:00:00.000000800
825,848,2015-03-02,913,300,11,-71.0,871.0,0 days 00:00:00.000000801
826,850,2015-03-03,914,300,11,-71.0,874.0,0 days 00:00:00.000000802
827,851,2015-03-04,915,301,11,-71.0,878.0,0 days 00:00:00.000000803
828,852,2015-03-05,916,302,11,-71.0,872.0,0 days 00:00:00.000000804
829,854,2015-03-06,917,302,11,-76.0,871.0,0 days 00:00:00.000000805
830,853,2015-03-07,918,303,11,-71.0,867.0,0 days 00:00:00.000000806
831,855,2015-03-08,919,304,11,-74.0,870.0,0 days 00:00:00.000000806
832,856,2015-03-09,920,304,11,-72.0,868.0,0 days 00:00:00.000000807
833,857,2015-03-10,921,305,11,-70.0,867.0,0 days 00:00:00.000000808
834,858,2015-03-11,922,305,11,-73.0,870.0,0 days 00:00:00.000000809
835,859,2015-03-12,923,306,11,-72.0,867.0,0 days 00:00:00.000000810
836,861,2015-03-13,924,307,11,-74.0,867.0,0 days 00:00:00.000000811
837,860,2015-03-14,925,307,11,-71.0,862.0,0 days 00:00:00.000000812
838,862,2015-03-15,926,308,11,-76.0,864.0,0 days 00:00:00.000000813
839,863,2015-03-16,927,308,11,-76.0,862.0,0 days 00:00:00.000000813
840,864,2015-03-17,928,309,11,-72.0,862.0,0 days 00:00:00.000000814
841,865,2015-03-18,929,310,11,-75.0,866.0,0 days 00:00:00.000000815
842,868,2015-03-19,930,310,11,-75.0,865.0,0 days 00:00:00.000000816
843,867,2015-03-20,931,311,11,-69.0,864.0,0 days 00:00:00.000000817
844,866,2015-03-21,932,311,11,-71.0,859.0,0 days 00:00:00.000000818
845,869,2015-03-22,933,312,11,-71.0,863.0,0 days 00:00:00.000000819
846,870,2015-03-23,934,313,11,-73.0,858.0,0 days 00:00:00.000000819
847,872,2015-03-24,935,313,11,-75.0,862.0,0 days 00:00:00.000000820
848,871,2015-03-25,936,314,11,-72.0,865.0,0 days 00:00:00.000000821
849,874,2015-03-26,937,314,11,-73.0,863.0,0 days 00:00:00.000000822
850,876,2015-03-29,940,316,11,-73.0,861.0,0 days 00:00:00.000000825
851,875,2015-03-30,941,317,11,-74.0,857.0,0 days 00:00:00.000000825
852,880,2015-03-31,942,317,11,-74.0,857.0,0 days 00:00:00.000000826
853,877,2015-04-02,943,318,11,-73.0,854.0,0 days 00:00:00.000000828
854,878,2015-04-03,944,318,11,-70.0,852.0,0 days 00:00:00.000000829
855,881,2015-04-04,945,319,11,-72.0,851.0,0 days 00:00:00.000000830
856,879,2015-04-05,946,320,11,-77.0,850.0,0 days 00:00:00.000000831
857,882,2015-04-06,947,320,11,-70.0,853.0,0 days 00:00:00.000000832
858,883,2015-04-07,948,321,11,-73.0,854.0,0 days 00:00:00.000000832
859,884,2015-04-08,949,321,11,-72.0,851.0,0 days 00:00:00.000000833
860,885,2015-04-09,950,322,11,-73.0,850.0,0 days 00:00:00.000000834
861,888,2015-04-10,951,323,11,-75.0,849.0,0 days 00:00:00.000000835
862,886,2015-04-11,952,323,11,-69.0,847.0,0 days 00:00:00.000000836
863,887,2015-04-12,953,324,11,-71.0,847.0,0 days 00:00:00.000000837
864,889,2015-04-13,954,324,11,-73.0,847.0,0 days 00:00:00.000000838
865,892,2015-04-17,958,327,11,-74.0,848.0,0 days 00:00:00.000000841
866,891,2015-04-18,959,327,11,-78.0,846.0,0 days 00:00:00.000000842
867,893,2015-04-19,960,328,11,-76.0,846.0,0 days 00:00:00.000000843
868,895,2015-04-20,961,328,11,-71.0,849.0,0 days 00:00:00.000000844
869,894,2015-04-21,962,329,11,-73.0,845.0,0 days 00:00:00.000000844
870,896,2015-04-22,963,329,11,-71.0,850.0,0 days 00:00:00.000000845
871,897,2015-04-23,964,330,12,-72.0,847.0,0 days 00:00:00.000000846
872,898,2015-04-24,965,331,12,-75.0,847.0,0 days 00:00:00.000000847
873,900,2015-04-25,966,331,12,-73.0,850.0,0 days 00:00:00.000000848
874,899,2015-04-26,967,332,12,-74.0,844.0,0 days 00:00:00.000000849
875,901,2015-04-27,968,332,12,-71.0,848.0,0 days 00:00:00.000000850
876,902,2015-04-28,969,333,12,-72.0,844.0,0 days 00:00:00.000000851
877,903,2015-04-29,970,333,12,-71.0,849.0,0 days 00:00:00.000000851
878,906,2015-04-30,971,334,12,-71.0,848.0,0 days 00:00:00.000000852
879,904,2015-05-01,972,334,12,-73.0,847.0,0 days 00:00:00.000000853
880,905,2015-05-02,973,335,12,-72.0,844.0,0 days 00:00:00.000000854
881,907,2015-05-03,974,336,12,-73.0,842.0,0 days 00:00:00.000000855
882,908,2015-05-04,975,336,12,-73.0,843.0,0 days 00:00:00.000000856
883,909,2015-05-05,976,337,12,-75.0,842.0,0 days 00:00:00.000000857
884,910,2015-05-06,977,337,12,-75.0,841.0,0 days 00:00:00.000000857
885,913,2015-05-07,978,338,12,-73.0,842.0,0 days 00:00:00.000000858
886,912,2015-05-09,979,338,12,-79.0,841.0,0 days 00:00:00.000000860
887,911,2015-05-10,980,339,12,-73.0,840.0,0 days 00:00:00.000000861
888,914,2015-05-11,981,339,12,-73.0,841.0,0 days 00:00:00.000000862
889,917,2015-05-12,982,340,12,-74.0,840.0,0 days 00:00:00.000000863
890,916,2015-05-13,983,340,12,-76.0,840.0,0 days 00:00:00.000000864
891,915,2015-05-14,984,341,12,-74.0,840.0,0 days 00:00:00.000000864
892,918,2015-05-15,985,342,12,-78.0,840.0,0 days 00:00:00.000000865
893,919,2015-05-16,986,342,12,-74.0,840.0,0 days 00:00:00.000000866
894,920,2015-05-17,987,343,12,-74.0,839.0,0 days 00:00:00.000000867
895,922,2015-05-18,988,343,12,-75.0,840.0,0 days 00:00:00.000000868
896,921,2015-05-19,989,344,12,-74.0,841.0,0 days 00:00:00.000000869
897,923,2015-05-20,990,344,12,-76.0,839.0,0 days 00:00:00.000000870
898,926,2015-05-21,991,345,12,-73.0,840.0,0 days 00:00:00.000000870
899,924,2015-05-22,992,345,12,-73.0,842.0,0 days 00:00:00.000000871
900,927,2015-05-23,993,346,12,-73.0,840.0,0 days 00:00:00.000000872
901,925,2015-05-24,994,346,12,-79.0,842.0,0 days 00:00:00.000000873
902,929,2015-05-25,995,347,12,-74.0,842.0,0 days 00:00:00.000000874
903,928,2015-05-26,996,348,12,-72.0,842.0,0 days 00:00:00.000000875
904,930,2015-05-27,997,348,12,-74.0,843.0,0 days 00:00:00.000000876
905,931,2015-05-28,998,349,12,-73.0,842.0,0 days 00:00:00.000000876
906,932,2015-05-30,1000,350,12,-74.0,841.0,0 days 00:00:00.000000878
907,933,2015-05-31,1001,350,12,-79.0,843.0,0 days 00:00:00.000000879
908,936,2015-06-01,1002,351,12,-77.0,844.0,0 days 00:00:00.000000880
909,934,2015-06-02,1003,351,12,-74.0,843.0,0 days 00:00:00.000000881
910,935,2015-06-03,1004,352,12,-74.0,842.0,0 days 00:00:00.000000882
911,939,2015-06-04,1005,352,12,-75.0,843.0,0 days 00:00:00.000000883
912,941,2015-06-05,1006,353,12,-78.0,844.0,0 days 00:00:00.000000883
913,937,2015-06-06,1007,353,12,-79.0,845.0,0 days 00:00:00.000000884
914,940,2015-06-07,1008,354,12,-79.0,844.0,0 days 00:00:00.000000885
915,946,2015-06-08,1009,354,12,-75.0,845.0,0 days 00:00:00.000000886
916,947,2015-06-09,1010,355,12,-74.0,846.0,0 days 00:00:00.000000887
917,948,2015-06-10,1011,355,12,-78.0,845.0,0 days 00:00:00.000000888
918,949,2015-06-11,1012,356,12,-81.0,846.0,0 days 00:00:00.000000889
919,953,2015-06-12,1013,356,12,-80.0,846.0,0 days 00:00:00.000000889
920,950,2015-06-13,1014,357,12,-77.0,846.0,0 days 00:00:00.000000890
921,951,2015-06-14,1015,357,12,-75.0,847.0,0 days 00:00:00.000000891
922,952,2015-06-16,1016,358,12,-76.0,847.0,0 days 00:00:00.000000893
923,955,2015-06-17,1017,359,12,-78.0,850.0,0 days 00:00:00.000000894
924,956,2015-06-18,1018,359,12,-79.0,850.0,0 days 00:00:00.000000895
925,954,2015-06-19,1019,0,1,-81.0,849.0,0 days 00:00:00.000000895
926,938,2015-06-20,1020,0,1,-63.0,832.0,0 days 00:00:00.000000896
927,942,2015-06-21,1021,1,1,-76.0,850.0,0 days 00:00:00.000000897
928,944,2015-06-22,1022,1,1,-75.0,852.0,0 days 00:00:00.000000898
929,943,2015-06-23,1023,2,1,-76.0,851.0,0 days 00:00:00.000000899
930,945,2015-06-24,1024,2,1,-76.0,851.0,0 days 00:00:00.000000900
931,958,2015-06-25,1025,3,1,-74.0,851.0,0 days 00:00:00.000000901
932,957,2015-06-26,1026,3,1,-78.0,851.0,0 days 00:00:00.000000902
933,960,2015-06-28,1028,4,1,-75.0,853.0,0 days 00:00:00.000000903
934,959,2015-06-29,1029,5,1,-75.0,856.0,0 days 00:00:00.000000904
935,961,2015-06-30,1030,5,1,-77.0,855.0,0 days 00:00:00.000000905
936,963,2015-07-01,1031,6,1,-76.0,854.0,0 days 00:00:00.000000906
937,962,2015-07-02,1032,6,1,-74.0,854.0,0 days 00:00:00.000000907
938,965,2015-07-03,1033,7,1,-77.0,856.0,0 days 00:00:00.000000908
939,964,2015-07-04,1034,7,1,-76.0,859.0,0 days 00:00:00.000000908
940,966,2015-07-05,1035,8,1,-77.0,857.0,0 days 00:00:00.000000909
941,967,2015-07-06,1036,8,1,-76.0,856.0,0 days 00:00:00.000000910
942,968,2015-07-07,1037,9,1,-80.0,856.0,0 days 00:00:00.000000911
943,969,2015-07-08,1038,9,1,-76.0,858.0,0 days 00:00:00.000000912
944,970,2015-07-09,1039,10,1,-77.0,857.0,0 days 00:00:00.000000913
945,972,2015-07-10,1040,10,1,-77.0,858.0,0 days 00:00:00.000000914
946,971,2015-07-11,1041,11,1,-77.0,859.0,0 days 00:00:00.000000914
947,973,2015-07-12,1042,11,1,-76.0,859.0,0 days 00:00:00.000000915
948,974,2015-07-13,1043,12,1,-77.0,860.0,0 days 00:00:00.000000916
949,975,2015-07-14,1044,12,1,-79.0,860.0,0 days 00:00:00.000000917
950,978,2015-07-15,1045,13,1,-80.0,861.0,0 days 00:00:00.000000918
951,979,2015-07-16,1046,13,1,-77.0,862.0,0 days 00:00:00.000000919
952,977,2015-07-17,1047,14,1,-77.0,863.0,0 days 00:00:00.000000920
953,976,2015-07-18,1048,14,1,-78.0,864.0,0 days 00:00:00.000000921
954,980,2015-07-19,1049,15,1,-75.0,864.0,0 days 00:00:00.000000921
955,981,2015-07-20,1050,15,1,-76.0,863.0,0 days 00:00:00.000000922
956,983,2015-07-21,1051,16,1,-76.0,864.0,0 days 00:00:00.000000923
957,982,2015-07-23,1052,16,1,-78.0,865.0,0 days 00:00:00.000000925
958,984,2015-07-24,1053,17,1,-79.0,865.0,0 days 00:00:00.000000926
959,985,2015-07-25,1054,17,1,-77.0,867.0,0 days 00:00:00.000000927
960,987,2015-07-26,1055,17,1,-77.0,868.0,0 days 00:00:00.000000927
961,986,2015-07-27,1056,18,1,-76.0,868.0,0 days 00:00:00.000000928
962,988,2015-07-28,1057,18,1,-78.0,867.0,0 days 00:00:00.000000929
963,989,2015-07-29,1058,19,1,-78.0,868.0,0 days 00:00:00.000000930
964,990,2015-07-30,1059,19,1,-78.0,870.0,0 days 00:00:00.000000931
965,992,2015-07-31,1060,20,1,-78.0,870.0,0 days 00:00:00.000000932
966,993,2015-08-01,1061,20,1,-77.0,871.0,0 days 00:00:00.000000933
967,991,2015-08-02,1062,21,1,-77.0,871.0,0 days 00:00:00.000000933
968,994,2015-08-03,1063,21,1,-79.0,871.0,0 days 00:00:00.000000934
969,996,2015-08-04,1064,22,1,-77.0,871.0,0 days 00:00:00.000000935
970,995,2015-08-05,1065,22,1,-78.0,873.0,0 days 00:00:00.000000936
971,997,2015-08-06,1066,23,1,-78.0,875.0,0 days 00:00:00.000000937
972,998,2015-08-07,1067,23,1,-79.0,875.0,0 days 00:00:00.000000938
973,1000,2015-08-08,1068,24,1,-76.0,874.0,0 days 00:00:00.000000939
974,999,2015-08-09,1069,24,1,-77.0,876.0,0 days 00:00:00.000000940
975,1001,2015-08-10,1070,25,1,-80.0,877.0,0 days 00:00:00.000000940
976,1002,2015-08-11,1071,25,1,-78.0,878.0,0 days 00:00:00.000000941
977,1003,2015-08-12,1072,26,1,-78.0,879.0,0 days 00:00:00.000000942
978,1004,2015-08-13,1073,26,1,-82.0,879.0,0 days 00:00:00.000000943
979,1005,2015-08-14,1074,27,1,-77.0,878.0,0 days 00:00:00.000000944
980,1006,2015-08-15,1075,27,1,-77.0,879.0,0 days 00:00:00.000000945
981,1007,2015-08-16,1076,28,1,-81.0,880.0,0 days 00:00:00.000000946
982,1008,2015-08-17,1077,28,1,-79.0,880.0,0 days 00:00:00.000000946
983,1009,2015-08-18,1078,29,1,-80.0,881.0,0 days 00:00:00.000000947
984,1010,2015-08-19,1079,29,1,-80.0,882.0,0 days 00:00:00.000000948
985,1013,2015-08-20,1080,29,1,-77.0,882.0,0 days 00:00:00.000000949
986,1011,2015-08-21,1081,30,2,-77.0,882.0,0 days 00:00:00.000000950
987,1012,2015-08-22,1082,30,2,-79.0,882.0,0 days 00:00:00.000000951
988,1014,2015-08-23,1083,31,2,-80.0,883.0,0 days 00:00:00.000000952
989,1015,2015-08-24,1084,31,2,-78.0,885.0,0 days 00:00:00.000000952
990,1017,2015-08-25,1085,32,2,-79.0,886.0,0 days 00:00:00.000000953
991,1016,2015-08-26,1086,32,2,-77.0,885.0,0 days 00:00:00.000000954
992,1019,2015-08-27,1087,33,2,-78.0,885.0,0 days 00:00:00.000000955
993,1020,2015-08-29,1088,33,2,-77.0,885.0,0 days 00:00:00.000000957
994,1018,2015-08-30,1089,34,2,-76.0,885.0,0 days 00:00:00.000000958
995,1021,2015-08-31,1090,34,2,-78.0,886.0,0 days 00:00:00.000000959
996,1022,2015-09-01,1091,35,2,-77.0,886.0,0 days 00:00:00.000000959
997,1023,2015-09-02,1092,35,2,-79.0,886.0,0 days 00:00:00.000000960
998,1024,2015-09-03,1093,36,2,-77.0,887.0,0 days 00:00:00.000000961
999,1026,2015-09-04,1094,36,2,-80.0,888.0,0 days 00:00:00.000000962
1000,1027,2015-09-05,1095,36,2,-79.0,888.0,0 days 00:00:00.000000963
1001,1025,2015-09-06,1096,37,2,-79.0,888.0,0 days 00:00:00.000000964
1002,1028,2015-09-07,1097,37,2,-78.0,889.0,0 days 00:00:00.000000965
1003,1029,2015-09-08,1098,38,2,-77.0,890.0,0 days 00:00:00.000000965
1004,1030,2015-09-09,1099,38,2,-78.0,891.0,0 days 00:00:00.000000966
1005,1031,2015-09-10,1100,39,2,-79.0,890.0,0 days 00:00:00.000000967
1006,1034,2015-09-11,1101,39,2,-80.0,891.0,0 days 00:00:00.000000968
1007,1032,2015-09-12,1102,40,2,-84.0,892.0,0 days 00:00:00.000000969
1008,1033,2015-09-13,1103,40,2,-81.0,893.0,0 days 00:00:00.000000970
1009,1035,2015-09-14,1104,41,2,-79.0,893.0,0 days 00:00:00.000000971
1010,1036,2015-09-15,1105,41,2,-78.0,892.0,0 days 00:00:00.000000972
1011,1037,2015-09-16,1106,42,2,-82.0,893.0,0 days 00:00:00.000000972
1012,1040,2015-09-17,1107,42,2,-79.0,893.0,0 days 00:00:00.000000973
1013,1038,2015-09-18,1108,42,2,-78.0,895.0,0 days 00:00:00.000000974
1014,1039,2015-09-19,1109,43,2,-82.0,895.0,0 days 00:00:00.000000975
1015,1041,2015-09-20,1110,43,2,-81.0,895.0,0 days 00:00:00.000000976
1016,1042,2015-09-21,1111,44,2,-79.0,896.0,0 days 00:00:00.000000977
1017,1043,2015-09-22,1112,44,2,-80.0,895.0,0 days 00:00:00.000000978
1018,1044,2015-09-23,1113,45,2,-79.0,895.0,0 days 00:00:00.000000978
1019,1045,2015-09-24,1114,45,2,-79.0,896.0,0 days 00:00:00.000000979
1020,1047,2015-09-25,1115,46,2,-80.0,897.0,0 days 00:00:00.000000980
1021,1046,2015-09-26,1116,46,2,-79.0,898.0,0 days 00:00:00.000000981
1022,1048,2015-09-27,1117,47,2,-79.0,898.0,0 days 00:00:00.000000982
1023,1049,2015-09-28,1118,47,2,-80.0,898.0,0 days 00:00:00.000000983
1024,1050,2015-09-29,1119,48,2,-81.0,899.0,0 days 00:00:00.000000984
1025,1051,2015-09-30,1120,48,2,-80.0,900.0,0 days 00:00:00.000000984
1026,1052,2015-10-01,1121,48,2,-81.0,901.0,0 days 00:00:00.000000985
1027,1053,2015-10-02,1122,49,2,-79.0,901.0,0 days 00:00:00.000000986
1028,1054,2015-10-03,1123,49,2,-79.0,900.0,0 days 00:00:00.000000987
1029,1055,2015-10-04,1124,50,2,-80.0,900.0,0 days 00:00:00.000000988
1030,1056,2015-10-06,1125,50,2,-79.0,900.0,0 days 00:00:00.000000990
1031,1057,2015-10-07,1126,51,2,-79.0,901.0,0 days 00:00:00.000000991
1032,1058,2015-10-08,1127,51,2,-80.0,901.0,0 days 00:00:00.000000991
1033,1059,2015-10-09,1128,52,2,-79.0,902.0,0 days 00:00:00.000000992
1034,1060,2015-10-10,1129,52,2,-80.0,902.0,0 days 00:00:00.000000993
1035,1061,2015-10-11,1130,53,2,-81.0,902.0,0 days 00:00:00.000000994
1036,1062,2015-10-12,1131,53,2,-81.0,902.0,0 days 00:00:00.000000995
1037,1063,2015-10-13,1132,53,2,-82.0,902.0,0 days 00:00:00.000000996
1038,1064,2015-10-14,1133,54,2,-82.0,902.0,0 days 00:00:00.000000997
